"Year","Region","Max","MaxDomain","Emigrations","Immigrations","Dropouts","Women.enrolled","Employment.rate","Unemployment.rate","Abortions.2529","Abortions.3034","Area"
"2020","Molise",72.4379256525629,32.8723723723724,11.6386481917768,9.77385563497451,5.5,NA,53.546558,9.514595,16.88,24.84,"Centro"
"2020","Piemonte",89.0022136467495,31.5386636636637,13.2489271590829,14.4598149432051,10.7,NA,64.552657,7.515081,20.79,23.02,"Nord"
"2020","Puglia",85.8336368864709,32.0135135135135,7.65961644750405,6.94214081635492,14.1,NA,46.149365,14.037291,19.35,21.71,"Sud"
"2020","Sardegna",66.1634298841388,33.2786786786787,9.1326682886361,8.9053195509366,8.2,NA,52.101181,13.253135,18.62,20.13,"Sud"
"2020","Sicilia",90.1533252055502,31.4978311644978,9.55270353148223,8.25698573828429,15.1,NA,40.995555,17.874627,21.06,22.65,"Sud"
"2020","Toscana",80.941370208572,31.8896396396396,11.4519621237869,13.2842435657695,9.1,NA,66.123431,6.618514,18.22,23.69,"Centro"
"2020","Trentino_Alto_Adige",114.864265975009,31.484984984985,12.070655959869,14.033053542955,8.4,NA,69.745226,4.504503,21.06,22.38,"Nord"
"2020","Umbria",83.4907336829397,31.996996996997,9.95972028293485,10.9634379686611,12,NA,63.485368,8.170431,17.06,24.34,"Centro"
"2020","Valle_d_Aosta",88.7632945667685,32.5585585585586,32.1224626901483,34.2146936033399,9,NA,67.243624,5.827648,17.8,26.27,"Nord"
"2020","Veneto",93.8819804689392,32.0772200772201,12.5914583595077,13.8526250462941,8.1,NA,65.945328,5.791766,19.78,21.9,"Nord"
"2021","Abruzzo",83.6715704071615,32.9714714714715,11.4137884734881,12.4237712058903,NA,NA,57.807581,9.568934,18.67,24.54,"Sud"
"2021","Basilicata",84.8927322889322,33.4174174174174,9.08333791939537,7.51600535652046,NA,NA,52.549263,8.440469,21.7,21.28,"Sud"
"2021","Calabria",88.0162882359139,31.8516516516516,10.8171499424111,9.29946829008476,NA,NA,42.041487,18.40225,19.24,22.67,"Sud"
"2021","Campania",88.8890952226687,32.6378378378379,11.4171108732527,10.0215495016233,NA,NA,41.347151,19.666569,20.51,22.62,"Sud"
"2021","Emilia_Romagna",91.7476351190598,32.0483817150484,12.7393562918329,15.8654650877001,NA,NA,68.471751,5.56329,20.18,24.49,"Centro"
"2021","Friuli_Venezia_Giulia",90.0562258743089,31.9309309309309,12.8475002288787,15.5572571181264,NA,NA,67.362666,5.803563,19.96,23.6,"Nord"
"2021","Lazio",83.1141071773422,32.2018018018018,9.38541975872884,10.7643813284206,NA,NA,59.835664,10.20351,19.03,22.48,"Centro"
"2021","Liguria",87.5132269511475,32.0548048048048,12.3453814467614,15.0261936983658,NA,NA,63.509656,8.536494,20.28,21.88,"Nord"
"2021","Lombardia",98.0856128016695,32.0927927927928,14.7103346833569,16.7331459610397,NA,NA,66.524483,5.963816,20.1,22.64,"Nord"
"2021","Marche",90.7543085621167,32.8426426426426,10.957953219653,12.6942617851927,NA,NA,64.137409,7.283222,19.42,22.25,"Centro"
"2021","Molise",75.9712996840838,32.2612612612613,12.3291674312082,11.358709317893,NA,NA,52.332708,11.189439,19.39,23.81,"Centro"
"2021","Piemonte",91.6345628207213,32.2736486486486,13.9520859332693,15.4538596402995,NA,NA,65.041176,7.473577,19.23,22.51,"Nord"
"2021","Puglia",87.5627784688496,32.531031031031,7.97615116464406,7.8385734626035,NA,NA,46.667995,14.788561,19.86,21.75,"Sud"
"2021","Sardegna",69.1325696608074,33.5891891891892,9.56879180701918,9.87255698584442,NA,NA,53.552692,13.782414,20.65,22.96,"Sud"
"2021","Sicilia",89.6512220253392,32.0593927260594,9.67688346723683,8.90087417415833,NA,NA,41.068477,19.046629,20.81,23.6,"Sud"
"2021","Toscana",87.2364920320144,32.6246246246246,12.0922914864204,14.2327434119579,NA,NA,65.638397,7.738147,17.59,23.44,"Centro"
"2021","Trentino_Alto_Adige",117.371915783989,31.3198198198198,12.9073289028278,14.7099838637499,NA,NA,69.002645,4.340155,20.54,23.06,"Nord"
"2021","Umbria",83.507034199176,32.03003003003,10.2184754324908,11.6017988288201,NA,NA,64.41571,6.785093,17.97,23.57,"Centro"
"2021","Valle_d_Aosta",90.6303094661127,30.8408408408408,35.2682348959215,37.0637203942332,NA,NA,66.543634,7.284268,17.65,21.85,"Nord"
"2021","Veneto",95.2730594763229,32.1008151008151,13.0519135164883,14.8749340326048,NA,NA,65.691737,5.360404,20.26,23.02,"Nord"
